Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Country,State,City
6694,2026-01-07,Leslie,South,33448.88,19,Electronics,1386.85,2228.44,New,0.21,Bank Transfer,Online,South-Leslie,USA,TX,New Crystal
9954,2026-01-12,Shannon,East,25298.44,32,Furniture,630.0,976.02,Returning,0.19,Cash,Online,East-Shannon,USA,VA,Lake Donnaton
8986,2025-04-10,Robin,West,50186.93,17,Furniture,1565.7,3107.55,New,0.05,Bank Transfer,Retail,West-Robin,USA,WA,Marystad
4922,2025-07-27,George,South,1455.24,25,Food,35.53,60.01,Returning,0.03,Bank Transfer,Retail,South-George,USA,FL,Lake Michael
1764,2025-03-10,Brianna,South,236.78,31,Food,6.93,10.05,Returning,0.24,Cash,Retail,South-Brianna,USA,GA,Cunninghamtown
2650,2025-08-15,Michael,East,69370.94,19,Furniture,2970.95,4056.78,Returning,0.1,Bank Transfer,Retail,East-Michael,USA,NY,West Dennishaven
8434,2025-07-04,Joseph,East,24679.04,17,Electronics,998.45,1668.63,New,0.13,Bank Transfer,Online,East-Joseph,USA,NY,Lake Benjaminview
3060,2026-01-05,Joshua,East,98218.08,32,Furniture,2044.34,3697.97,Returning,0.17,Cash,Online,East-Joshua,USA,NJ,Kathrynport
1827,2025-01-23,Thomas,North,1637.03,25,Food,48.78,70.41,New,0.07,Bank Transfer,Retail,North-Thomas,USA,NY,North Savannah
2680,2025-03-04,Sara,East,925.43,8,Food,78.16,127.12,New,0.09,Bank Transfer,Online,East-Sara,USA,NY,Kelleyport
2299,2025-04-27,David,South,19195.75,31,Furniture,646.97,814.76,New,0.24,Bank Transfer,Retail,South-David,USA,TX,East Kevin
1069,2025-04-17,Susan,East,81901.82,47,Electronics,1094.48,1815.2,New,0.04,Bank Transfer,Retail,East-Susan,USA,VA,West Paulport
3086,2025-10-26,Catherine,South,87371.93,30,Furniture,1816.6,3467.14,Returning,0.16,Cash,Retail,South-Catherine,USA,GA,East April
3635,2025-10-16,Rebecca,North,21273.05,26,Electronics,653.75,1062.59,Returning,0.23,Cash,Retail,North-Rebecca,USA,MA,Lake George
8389,2025-04-27,Diane,East,125128.71,33,Furniture,3256.71,3949.77,Returning,0.04,Bank Transfer,Online,East-Diane,USA,VA,Port Paula
1072,2025-03-01,Robert,South,7122.77,24,Electronics,237.08,380.49,Returning,0.22,Bank Transfer,Online,South-Robert,USA,FL,Port Sheriberg
4995,2025-07-08,Sean,South,4093.06,4,Electronics,603.96,1203.84,Returning,0.15,Bank Transfer,Online,South-Sean,USA,FL,Cruzbury
2512,2025-05-26,Gregory,West,6818.96,4,Furniture,1256.92,1704.74,Returning,0.0,Bank Transfer,Online,West-Gregory,USA,CA,East Benjamin
7053,2025-02-01,Frank,North,87421.74,46,Furniture,1301.44,1959.25,Returning,0.03,Credit Card,Retail,North-Frank,USA,NY,Lake Rebeccahaven
9939,2025-06-26,Kimberly,North,4336.79,49,Food,62.3,89.4,Returning,0.01,Bank Transfer,Retail,North-Kimberly,USA,MA,West Paulmouth
4261,2025-11-19,Donald,East,845.18,33,Food,21.71,30.49,Returning,0.16,Bank Transfer,Retail,East-Donald,USA,VA,Benjaminshire
5031,2025-10-31,Joshua,West,2506.54,2,Electronics,901.44,1362.25,Returning,0.08,Credit Card,Online,West-Joshua,USA,WA,Jefferyview
6481,2025-02-11,Bridget,East,16299.87,36,Electronics,395.52,520.43,Returning,0.13,Credit Card,Online,East-Bridget,USA,VA,South Vickimouth
6828,2025-11-08,Andrew,West,13305.6,32,Furniture,369.95,519.75,Returning,0.2,Credit Card,Retail,West-Andrew,USA,WA,South Scott
4043,2025-09-24,Julie,South,246.19,30,Food,6.3,8.73,Returning,0.06,Credit Card,Retail,South-Julie,USA,GA,Adamstown
9588,2025-09-04,Alexander,South,118380.93,44,Furniture,2392.27,3128.46,New,0.14,Credit Card,Retail,South-Alexander,USA,FL,North Lauraborough
6136,2025-11-26,Brian,West,204.7,4,Food,49.85,62.41,New,0.18,Cash,Online,West-Brian,USA,OR,East Ericstad
5630,2025-05-16,Heather,North,27218.92,15,Electronics,1330.21,2240.24,Returning,0.19,Cash,Online,North-Heather,USA,NY,North Davidton
6254,2025-03-16,Jessica,North,166638.93,50,Furniture,2063.15,3830.78,Returning,0.13,Credit Card,Retail,North-Jessica,USA,NY,East Amanda
9116,2025-12-10,Michelle,South,86911.97,27,Furniture,2957.97,4180.47,Returning,0.23,Credit Card,Online,South-Michelle,USA,TX,Lake Andrewburgh
4286,2025-10-19,Jessica,West,5879.9,49,Food,81.78,121.21,Returning,0.01,Bank Transfer,Online,West-Jessica,USA,OR,Sandersshire
9506,2025-12-07,Laura,West,264.45,6,Food,33.88,50.66,New,0.13,Bank Transfer,Retail,West-Laura,USA,CA,Port Jenniferfurt
2714,2025-06-17,Jonathan,East,183.49,5,Food,36.45,47.66,Returning,0.23,Cash,Online,East-Jonathan,USA,NY,Walkerfurt
4126,2025-11-03,Stephanie,West,33836.77,10,Furniture,2623.11,3677.91,New,0.08,Cash,Online,West-Stephanie,USA,CA,North Dennis
9669,2025-01-16,Jessica,North,4084.33,1,Furniture,2414.85,4749.22,Returning,0.14,Bank Transfer,Retail,North-Jessica,USA,IL,Wallacefurt
5431,2025-07-29,Peter,West,35767.56,44,Furniture,618.46,846.77,Returning,0.04,Bank Transfer,Online,West-Peter,USA,CA,New Darrylshire
1210,2025-09-30,Mark,South,384.11,18,Food,17.07,25.71,New,0.17,Credit Card,Retail,South-Mark,USA,FL,Christianborough
2690,2025-10-23,Yolanda,South,45630.65,31,Furniture,1138.42,1817.23,Returning,0.19,Bank Transfer,Retail,South-Yolanda,USA,FL,East Brandyton
4683,2025-07-21,Brittany,East,35897.4,45,Furniture,420.33,814.0,New,0.02,Credit Card,Online,East-Brittany,USA,NY,Harristown
7401,2025-09-28,Paul,South,1761.63,13,Food,112.74,180.68,New,0.25,Credit Card,Online,South-Paul,USA,FL,Millerview
2185,2025-08-16,Jennifer,East,37730.67,14,Furniture,1484.43,2929.4,New,0.08,Cash,Retail,East-Jennifer,USA,VA,Nicoleton
3387,2025-04-19,Michelle,South,2082.05,50,Food,29.57,50.17,Returning,0.17,Bank Transfer,Retail,South-Michelle,USA,GA,New Davidfort
8239,2025-12-22,Amber,West,18982.24,9,Furniture,1817.11,2267.89,Returning,0.07,Cash,Retail,West-Amber,USA,CA,New Julie
1378,2025-02-11,Antonio,West,79807.8,50,Furniture,1232.51,2072.93,Returning,0.23,Cash,Online,West-Antonio,USA,WA,Port Adam
7474,2025-01-30,Michael,North,717.75,13,Food,35.99,66.52,New,0.17,Credit Card,Retail,North-Michael,USA,NY,East David
3182,2025-03-20,Scott,North,92520.76,35,Furniture,1753.98,3184.88,Returning,0.17,Cash,Retail,North-Scott,USA,MA,North Dennis
8627,2025-06-18,Thomas,North,73129.04,37,Electronics,1599.05,2298.21,Returning,0.14,Credit Card,Retail,North-Thomas,USA,MA,Ashleyborough
2685,2025-03-01,Patrick,North,2124.28,32,Food,48.25,84.03,New,0.21,Cash,Retail,North-Patrick,USA,MA,Curtisport
8354,2025-10-05,Michael,East,99486.15,47,Electronics,1980.2,2461.31,New,0.14,Bank Transfer,Retail,East-Michael,USA,VA,Davidland
4198,2025-10-09,Clifford,East,648.86,1,Furniture,624.17,821.34,New,0.21,Credit Card,Retail,East-Clifford,USA,VA,South Emily
6914,2025-09-03,Darren,South,40635.36,10,Furniture,3500.78,4515.04,Returning,0.1,Cash,Retail,South-Darren,USA,TX,East Angelaport
4201,2025-12-20,Allison,West,26043.95,14,Electronics,1250.35,2066.98,New,0.1,Bank Transfer,Retail,West-Allison,USA,CA,Lake Michael
8128,2025-03-26,Kelly,South,1030.93,1,Furniture,903.27,1272.75,New,0.19,Cash,Online,South-Kelly,USA,FL,Kayleeborough
7401,2026-01-10,Juan,West,11313.02,20,Electronics,393.11,589.22,Returning,0.04,Bank Transfer,Retail,West-Juan,USA,CA,Nelsonmouth
6335,2025-11-07,Stephen,East,146.82,6,Food,19.52,25.49,Returning,0.04,Bank Transfer,Online,East-Stephen,USA,NJ,Katiestad
6127,2025-08-31,Ivan,East,63932.18,37,Furniture,1516.84,2057.02,New,0.16,Bank Transfer,Online,East-Ivan,USA,NY,Saundersfort
2532,2025-11-14,Mary,West,4812.93,34,Food,114.94,183.84,New,0.23,Cash,Online,West-Mary,USA,WA,Edwardsburgh
2685,2025-07-20,Arthur,East,25916.62,23,Electronics,1032.22,1341.44,Returning,0.16,Credit Card,Online,East-Arthur,USA,NY,North Hector
7946,2025-01-15,Natasha,North,725.73,3,Furniture,225.66,281.29,New,0.14,Bank Transfer,Retail,North-Natasha,USA,IL,Lake Audreyberg
6184,2025-09-22,Stacey,West,2288.47,3,Furniture,642.77,876.81,New,0.13,Credit Card,Retail,West-Stacey,USA,WA,South Sarah
8697,2025-02-24,Anthony,North,51452.71,32,Electronics,1159.79,1766.92,Returning,0.09,Bank Transfer,Retail,North-Anthony,USA,MA,East Katie
2482,2025-02-02,Karen,South,177110.55,45,Furniture,3908.52,4859.0,New,0.19,Cash,Retail,South-Karen,USA,GA,New Kevinchester
5459,2025-05-19,Paul,West,2268.29,29,Food,62.49,90.95,New,0.14,Cash,Retail,West-Paul,USA,OR,Collinshaven
4073,2025-05-05,Matthew,East,2137.43,7,Electronics,301.48,391.47,New,0.22,Bank Transfer,Retail,East-Matthew,USA,NJ,Kevinchester
2672,2025-03-24,Timothy,North,7651.15,16,Electronics,415.56,514.19,Returning,0.07,Cash,Retail,North-Timothy,USA,IL,Allenside
8409,2025-07-08,Jimmy,West,44713.76,38,Furniture,909.3,1307.42,New,0.1,Bank Transfer,Online,West-Jimmy,USA,WA,New Jenna
5532,2026-01-05,Cindy,South,44178.99,36,Furniture,805.61,1426.97,New,0.14,Bank Transfer,Retail,South-Cindy,USA,TX,Susanview
1633,2025-05-09,Lindsey,North,117833.73,43,Furniture,2640.8,3513.23,New,0.22,Credit Card,Retail,North-Lindsey,USA,IL,South Rhonda
5861,2025-04-22,Martin,South,6593.92,36,Furniture,180.5,220.68,Returning,0.17,Credit Card,Online,South-Martin,USA,GA,New Dana
1612,2025-09-09,Cody,South,440.09,4,Food,98.16,123.62,New,0.11,Bank Transfer,Online,South-Cody,USA,GA,New Mathewville
6385,2025-08-22,Alexis,East,122.18,10,Food,10.67,14.9,Returning,0.18,Cash,Retail,East-Alexis,USA,NJ,North Charles
3820,2025-03-29,Robert,South,4566.24,40,Food,76.17,126.84,New,0.1,Cash,Online,South-Robert,USA,GA,Port John
9125,2025-07-06,Sarah,North,5750.06,36,Food,137.84,197.19,Returning,0.19,Bank Transfer,Online,North-Sarah,USA,MA,North Mark
2571,2025-02-04,Andrew,South,125649.71,33,Furniture,2882.98,4587.43,New,0.17,Bank Transfer,Retail,South-Andrew,USA,GA,South Nicole
8545,2025-02-08,Katherine,South,7701.59,5,Electronics,1028.84,1770.48,Returning,0.13,Credit Card,Online,South-Katherine,USA,TX,Bakerborough
8194,2025-08-10,Jeremy,West,89538.28,32,Furniture,2226.64,3371.17,New,0.17,Cash,Retail,West-Jeremy,USA,CA,South Kevinton
6663,2025-05-26,Brandon,South,20865.94,15,Electronics,1279.36,1854.75,Returning,0.25,Cash,Online,South-Brandon,USA,FL,East Jasmine
5180,2025-10-10,David,North,146.46,11,Food,7.9,15.13,Returning,0.12,Cash,Retail,North-David,USA,IL,Carlashire
5378,2025-04-14,John,East,63215.11,27,Furniture,1975.54,2364.95,New,0.01,Cash,Retail,East-John,USA,NJ,Robinsonside
6299,2025-05-09,Tanya,South,1975.05,18,Food,113.17,142.5,New,0.23,Bank Transfer,Retail,South-Tanya,USA,GA,Port Eric
6191,2025-07-08,John,West,738.05,48,Food,10.87,19.22,New,0.2,Cash,Retail,West-John,USA,CA,Rickyfurt
9339,2025-07-19,Jeffery,South,4832.1,13,Electronics,366.24,442.5,New,0.16,Credit Card,Retail,South-Jeffery,USA,TX,West Elizabeth
3146,2025-08-16,Pamela,West,133192.08,45,Furniture,2176.69,3699.78,New,0.2,Credit Card,Online,West-Pamela,USA,OR,Fernandeztown
3364,2025-08-17,John,East,48217.79,28,Electronics,1290.85,2002.4,New,0.14,Credit Card,Online,East-John,USA,VA,Port Annafort
5545,2025-10-19,Barbara,North,45606.17,50,Electronics,783.99,960.13,New,0.05,Cash,Online,North-Barbara,USA,MA,East Stephen
7247,2025-08-05,Donald,North,14099.54,40,Electronics,258.22,387.35,Returning,0.09,Cash,Online,North-Donald,USA,NY,West Sheila
8209,2025-01-21,Austin,South,45586.74,10,Furniture,3680.02,4901.8,New,0.07,Cash,Retail,South-Austin,USA,TX,Jillhaven
9613,2026-01-12,Robert,North,7577.78,4,Electronics,1737.43,2228.76,Returning,0.15,Credit Card,Online,North-Robert,USA,NY,Ashleytown
2257,2025-02-03,Robert,East,93.08,3,Food,18.41,31.66,New,0.02,Cash,Online,East-Robert,USA,VA,Scottbury
5448,2025-01-27,Lindsey,South,4755.69,47,Food,59.56,103.25,Returning,0.02,Credit Card,Online,South-Lindsey,USA,GA,Tinaton
5922,2025-10-03,Vickie,West,8765.06,28,Furniture,257.71,368.28,New,0.15,Cash,Retail,West-Vickie,USA,CA,West Tiffanystad
6868,2025-05-25,Crystal,North,3276.96,26,Food,119.09,144.87,Returning,0.13,Bank Transfer,Retail,North-Crystal,USA,MA,Terrystad
4588,2026-01-11,Christine,East,581.48,5,Food,85.85,118.67,Returning,0.02,Cash,Online,East-Christine,USA,NJ,West Erik
7951,2025-05-27,Keith,West,14090.1,17,Electronics,514.15,998.59,Returning,0.17,Bank Transfer,Retail,West-Keith,USA,CA,Williamsfurt
6945,2025-12-04,Olivia,West,32859.18,23,Electronics,912.62,1587.4,Returning,0.1,Cash,Online,West-Olivia,USA,OR,Stevensfort
7165,2025-05-07,Kimberly,South,60335.21,42,Electronics,842.63,1465.87,New,0.02,Bank Transfer,Online,South-Kimberly,USA,GA,Porterfort
4579,2025-08-08,Allison,West,8036.28,48,Furniture,146.64,223.23,New,0.25,Credit Card,Online,West-Allison,USA,WA,South Heather
6517,2025-07-08,Michael,North,3262.46,49,Food,57.3,68.64,Returning,0.03,Cash,Retail,North-Michael,USA,MA,Jessicaton
8053,2025-12-10,Megan,South,2493.45,33,Food,65.8,99.42,New,0.24,Credit Card,Retail,South-Megan,USA,FL,South Helenfurt
3685,2025-06-05,Lisa,South,34426.94,9,Furniture,2537.54,4781.52,New,0.2,Cash,Retail,South-Lisa,USA,FL,Smithport
5548,2025-10-11,Elizabeth,North,3950.61,37,Food,88.12,114.81,Returning,0.07,Bank Transfer,Online,North-Elizabeth,USA,NY,Lake Deborahchester
6374,2025-07-23,Sarah,East,3086.97,3,Electronics,542.38,1028.99,Returning,0.0,Credit Card,Online,East-Sarah,USA,NY,Williamsstad
6834,2026-01-01,Nicole,East,32802.8,31,Electronics,714.12,1216.27,Returning,0.13,Cash,Online,East-Nicole,USA,VA,Turnermouth
1438,2025-11-25,Cameron,East,1732.81,21,Food,61.19,89.69,New,0.08,Bank Transfer,Retail,East-Cameron,USA,VA,Port James
2896,2025-12-04,Laura,South,9093.87,8,Electronics,752.6,1306.59,Returning,0.13,Bank Transfer,Online,South-Laura,USA,TX,Mindyfurt
1275,2025-12-24,Stacey,South,3310.08,4,Electronics,694.37,1009.17,New,0.18,Credit Card,Online,South-Stacey,USA,TX,Danielport
7027,2025-03-29,Brian,North,15340.68,38,Furniture,319.95,407.78,Returning,0.01,Credit Card,Online,North-Brian,USA,NY,South Angela
6610,2025-02-26,Jason,East,74690.21,18,Furniture,2719.57,4769.49,Returning,0.13,Cash,Retail,East-Jason,USA,NY,West Ian
7576,2025-03-10,Gregory,North,58606.12,39,Electronics,1229.82,1747.35,Returning,0.14,Credit Card,Online,North-Gregory,USA,MA,Zavalafurt
5247,2025-10-05,Sarah,South,30969.28,29,Electronics,804.16,1351.78,Returning,0.21,Cash,Retail,South-Sarah,USA,GA,East Shelly
8664,2025-11-26,Sherry,East,60338.83,47,Furniture,1429.74,1711.74,Returning,0.25,Credit Card,Online,East-Sherry,USA,NY,Rodriguezborough
4987,2025-01-31,Ronald,South,74398.0,47,Electronics,1176.21,1930.41,Returning,0.18,Cash,Retail,South-Ronald,USA,FL,Brentberg
4581,2025-03-27,Amy,North,5137.32,7,Electronics,476.99,797.72,New,0.08,Cash,Online,North-Amy,USA,IL,Perezburgh
3581,2026-01-02,Nancy,West,2660.35,30,Food,73.06,113.69,Returning,0.22,Cash,Retail,West-Nancy,USA,OR,West Ashley
1145,2025-10-02,Nathan,East,3981.76,23,Food,145.25,173.12,Returning,0.0,Bank Transfer,Online,East-Nathan,USA,VA,Kimberlyfurt
9338,2025-04-08,Elizabeth,South,4597.16,42,Food,67.02,111.69,Returning,0.02,Credit Card,Retail,South-Elizabeth,USA,GA,New Wandaside
9698,2026-01-12,Michelle,North,782.03,26,Food,17.52,33.42,Returning,0.1,Bank Transfer,Online,North-Michelle,USA,MA,Susanberg
2408,2025-10-22,Steven,East,16963.39,27,Furniture,495.3,815.94,New,0.23,Credit Card,Retail,East-Steven,USA,NJ,Kevinborough
4545,2025-01-30,Melanie,South,14.4,2,Food,5.13,9.35,New,0.23,Cash,Retail,South-Melanie,USA,GA,Henryville
2172,2025-12-27,Vanessa,West,16538.88,10,Furniture,974.36,1722.8,New,0.04,Cash,Retail,West-Vanessa,USA,WA,Wilsonport
3455,2025-07-02,Rhonda,West,49828.18,24,Furniture,1682.37,2332.78,Returning,0.11,Bank Transfer,Retail,West-Rhonda,USA,WA,Carrland
5410,2025-06-28,Melissa,West,424.37,30,Food,10.13,14.89,New,0.05,Credit Card,Retail,West-Melissa,USA,CA,Heatherchester
5263,2025-04-27,Ross,East,4400.14,28,Food,99.61,184.88,New,0.15,Credit Card,Retail,East-Ross,USA,VA,Moranview
8262,2025-10-30,Dawn,West,46545.73,22,Electronics,1187.64,2203.87,New,0.04,Credit Card,Retail,West-Dawn,USA,CA,West Christine
7994,2025-05-31,Matthew,South,971.88,21,Food,35.38,52.0,New,0.11,Credit Card,Retail,South-Matthew,USA,FL,Brandonmouth
2335,2025-03-16,Brian,South,4620.83,42,Food,101.61,127.93,Returning,0.14,Cash,Retail,South-Brian,USA,FL,West Christopherton
4138,2025-09-28,Kayla,North,468.61,7,Food,60.89,83.68,New,0.2,Cash,Online,North-Kayla,USA,IL,Wilsonfurt
4547,2025-06-12,Kathleen,South,192.65,2,Food,68.49,97.3,Returning,0.01,Bank Transfer,Retail,South-Kathleen,USA,GA,Harrisonburgh
6297,2025-12-18,Christopher,East,15026.37,13,Furniture,1008.44,1216.71,Returning,0.05,Cash,Online,East-Christopher,USA,VA,East Nicholasburgh
1716,2025-11-29,James,East,1992.22,9,Furniture,189.96,280.2,Returning,0.21,Credit Card,Online,East-James,USA,NJ,Moralesfort
7008,2025-07-06,Brett,South,7219.0,5,Electronics,1021.88,1519.79,New,0.05,Cash,Online,South-Brett,USA,FL,West Michaelfurt
4536,2025-04-04,Isaac,West,4182.79,3,Electronics,1305.23,1810.73,New,0.23,Cash,Retail,West-Isaac,USA,WA,Ramireztown
6926,2025-01-16,Joseph,North,28226.55,7,Furniture,2937.27,4431.17,Returning,0.09,Credit Card,Retail,North-Joseph,USA,NY,South Mark
3599,2025-04-14,Julia,West,13613.75,17,Electronics,630.12,910.01,New,0.12,Credit Card,Online,West-Julia,USA,WA,Samuelberg
9747,2025-11-11,Donald,North,2599.56,50,Food,47.27,59.76,Returning,0.13,Bank Transfer,Retail,North-Donald,USA,NY,Gracechester
3580,2025-08-18,Jesse,South,249.67,7,Food,31.11,46.93,Returning,0.24,Bank Transfer,Online,South-Jesse,USA,GA,Claudiafort
6656,2025-12-31,Lisa,North,5602.61,44,Food,129.93,157.2,Returning,0.19,Cash,Online,North-Lisa,USA,MA,Wongstad
9058,2025-05-05,Teresa,North,9877.19,3,Furniture,2288.89,3465.68,New,0.05,Cash,Online,North-Teresa,USA,IL,Port Anamouth
3789,2025-09-01,Jennifer,North,96603.78,47,Electronics,1766.65,2234.13,Returning,0.08,Cash,Online,North-Jennifer,USA,MA,North Ericfort
8477,2026-01-03,Michael,West,27823.98,10,Furniture,1884.95,2928.84,Returning,0.05,Bank Transfer,Online,West-Michael,USA,CA,Karenfort
1301,2025-08-10,Kristen,West,8147.97,3,Furniture,3011.77,3621.32,New,0.25,Cash,Online,West-Kristen,USA,OR,Tonybury
7630,2025-04-16,Christopher,North,523.8,30,Food,19.1,23.28,New,0.25,Bank Transfer,Online,North-Christopher,USA,MA,South Danielview
2136,2025-12-13,Kevin,East,10407.02,15,Electronics,402.66,722.71,New,0.04,Bank Transfer,Online,East-Kevin,USA,NJ,South Karla
7620,2025-05-15,Peter,South,27975.54,35,Electronics,784.63,929.42,New,0.14,Cash,Online,South-Peter,USA,FL,South Courtneybury
5435,2025-09-11,Travis,East,37894.82,41,Electronics,818.98,1026.96,New,0.1,Credit Card,Retail,East-Travis,USA,NY,Lake Alexamouth
6263,2025-05-10,Brett,West,5021.13,36,Food,106.26,153.27,Returning,0.09,Cash,Retail,West-Brett,USA,OR,Phillipfort
8877,2025-08-19,Frederick,South,5890.19,40,Food,107.61,191.24,Returning,0.23,Cash,Online,South-Frederick,USA,FL,East Daryl
8915,2025-10-07,Anthony,South,74838.91,20,Furniture,3189.36,3938.89,Returning,0.05,Cash,Retail,South-Anthony,USA,FL,Parrishport
6603,2025-10-11,William,South,2834.04,42,Food,48.78,80.33,Returning,0.16,Cash,Retail,South-William,USA,TX,North Johnchester
1173,2025-11-19,Joshua,North,7955.65,47,Food,128.49,190.19,Returning,0.11,Cash,Online,North-Joshua,USA,IL,Lake Julie
6221,2025-04-08,Lisa,East,43361.52,23,Electronics,1481.25,2192.19,Returning,0.14,Cash,Retail,East-Lisa,USA,VA,East Nataliefort
5997,2025-08-07,Angela,South,1263.78,36,Food,22.73,41.3,Returning,0.15,Bank Transfer,Retail,South-Angela,USA,GA,Rossland
1799,2025-10-02,Robert,East,3643.87,46,Food,58.28,92.11,Returning,0.14,Credit Card,Online,East-Robert,USA,VA,Port Erikstad
1538,2025-03-06,Nancy,North,5551.07,39,Food,135.44,189.78,Returning,0.25,Bank Transfer,Online,North-Nancy,USA,NY,Castrofurt
8540,2025-11-11,Jesse,South,17500.15,29,Furniture,494.14,701.69,New,0.14,Cash,Online,South-Jesse,USA,GA,Brittanyfurt
3929,2025-05-19,Susan,South,68976.64,37,Furniture,1439.37,1941.91,Returning,0.04,Bank Transfer,Online,South-Susan,USA,TX,Kathrynberg
7304,2025-12-23,Edward,East,80122.22,42,Electronics,1179.01,2298.4,New,0.17,Cash,Online,East-Edward,USA,NY,Richardview
5637,2025-06-28,Robert,East,5190.5,37,Food,124.2,173.19,Returning,0.19,Credit Card,Retail,East-Robert,USA,VA,Danielchester
1002,2025-02-28,Michelle,West,16027.44,6,Furniture,2414.1,3035.5,Returning,0.12,Bank Transfer,Online,West-Michelle,USA,CA,Port Danielfort
5763,2025-11-06,Crystal,East,62098.18,40,Electronics,1177.16,1848.16,New,0.16,Cash,Online,East-Crystal,USA,NJ,Kerrstad
2623,2025-02-16,Frank,East,702.95,6,Food,101.33,136.23,Returning,0.14,Cash,Online,East-Frank,USA,NY,East Alexville
1554,2025-01-18,Michael,East,191.52,5,Food,36.26,46.15,Returning,0.17,Cash,Retail,East-Michael,USA,NY,Olsenbury
2527,2025-05-16,April,East,7543.96,46,Food,116.4,178.26,New,0.08,Cash,Retail,East-April,USA,NJ,Barbarastad
2336,2025-12-02,David,East,60297.01,31,Electronics,1293.7,1984.76,Returning,0.02,Credit Card,Retail,East-David,USA,NY,South Jonathanview
1306,2026-01-14,Cynthia,North,2235.87,21,Food,109.11,141.96,Returning,0.25,Bank Transfer,Retail,North-Cynthia,USA,NY,Lake William
2103,2025-02-08,Jerry,South,2175.23,40,Food,43.09,54.93,Returning,0.01,Cash,Retail,South-Jerry,USA,FL,East Haroldburgh
9518,2025-03-10,Garrett,North,64158.6,34,Electronics,1553.01,2388.63,Returning,0.21,Cash,Retail,North-Garrett,USA,MA,Bryanfurt
9365,2025-12-17,Jason,South,51699.3,16,Furniture,1737.14,3365.84,Returning,0.04,Credit Card,Online,South-Jason,USA,GA,Lake Scott
3473,2025-06-01,Heather,West,57806.18,23,Furniture,2304.66,3141.64,Returning,0.2,Bank Transfer,Online,West-Heather,USA,CA,Port Deborahshire
1676,2025-12-09,Steve,South,31282.22,45,Electronics,672.22,879.95,New,0.21,Credit Card,Retail,South-Steve,USA,FL,West Beth
9758,2025-04-03,Zachary,North,45003.85,42,Furniture,903.86,1104.66,New,0.03,Bank Transfer,Retail,North-Zachary,USA,NY,Helenland
3786,2025-02-17,Chelsea,West,26328.88,32,Electronics,571.26,857.06,New,0.04,Cash,Retail,West-Chelsea,USA,CA,Port Charlotte
2846,2025-03-13,Tina,South,6647.22,39,Food,95.09,173.92,Returning,0.02,Credit Card,Retail,South-Tina,USA,FL,Lake Ericafurt
2279,2025-11-17,William,West,10225.78,11,Furniture,494.73,968.35,New,0.04,Bank Transfer,Retail,West-William,USA,OR,Gardnerbury
1434,2025-12-06,Lindsey,East,95380.53,33,Furniture,2072.9,3107.87,New,0.07,Credit Card,Retail,East-Lindsey,USA,NY,South Tonyabury
5016,2025-08-24,Jessica,North,9697.86,6,Furniture,1241.41,2155.08,Returning,0.25,Cash,Retail,North-Jessica,USA,NY,Port Claudiamouth
6007,2025-10-19,Jennifer,East,2463.64,40,Food,54.04,72.46,Returning,0.15,Credit Card,Online,East-Jennifer,USA,NJ,Timothyfort
3365,2025-12-07,Gregg,West,457.26,4,Food,93.27,137.73,Returning,0.17,Bank Transfer,Online,West-Gregg,USA,CA,Ricardomouth
5898,2026-01-15,Timothy,West,1423.82,30,Food,29.03,50.49,Returning,0.06,Bank Transfer,Retail,West-Timothy,USA,OR,Claytown
4131,2025-09-14,Destiny,West,69684.49,21,Furniture,2133.01,3687.01,New,0.1,Bank Transfer,Retail,West-Destiny,USA,WA,Wandaside
6412,2025-04-15,Shannon,East,3010.43,2,Electronics,1280.66,1551.77,Returning,0.03,Credit Card,Retail,East-Shannon,USA,NJ,Lake Michaelberg
7278,2025-02-12,Gilbert,South,62047.61,34,Electronics,1568.05,1962.29,New,0.07,Credit Card,Online,South-Gilbert,USA,FL,Hoffmanstad
9183,2025-05-16,Anna,North,68351.37,35,Furniture,1170.99,2146.04,New,0.09,Cash,Retail,North-Anna,USA,IL,Taylortown
6539,2025-08-29,Christine,North,1101.92,5,Furniture,148.03,222.61,Returning,0.01,Credit Card,Retail,North-Christine,USA,NY,Gallagherberg
6652,2025-12-06,Lisa,North,6784.34,40,Food,105.41,173.07,New,0.02,Credit Card,Retail,North-Lisa,USA,MA,West Stephanieport
2732,2025-12-16,Gregory,North,88563.07,20,Furniture,3667.0,4612.66,Returning,0.04,Credit Card,Online,North-Gregory,USA,MA,Diazland
4296,2025-08-16,Michael,East,129973.77,29,Furniture,3841.11,4767.93,New,0.06,Credit Card,Online,East-Michael,USA,VA,Kevinport
3829,2025-07-24,Nicholas,South,21602.14,31,Electronics,549.58,839.57,Returning,0.17,Bank Transfer,Retail,South-Nicholas,USA,FL,Pacemouth
4995,2025-03-15,Jose,East,5355.27,15,Electronics,307.95,368.06,New,0.03,Credit Card,Online,East-Jose,USA,NJ,New Matthewville
4540,2025-05-14,Amy,West,40485.2,45,Electronics,910.76,1097.16,Returning,0.18,Cash,Retail,West-Amy,USA,WA,South Anthonyport
4796,2025-08-03,Brian,South,128427.75,49,Furniture,1649.98,2978.38,Returning,0.12,Bank Transfer,Online,South-Brian,USA,FL,West Ericaborough
